cluster_id,keyword_hit,advertiser_name,page_id,ad_archive_id,started_running,still_active,days_live,countries,surfaces,variant_count,hook_first_line,headline,destination_url,eu_reach,longest_single_creative_days,total_span_days,relaunch,country_count,aftenskole_flag,target_ages,target_gender,lp_h1,lp_page_type,price_visible
C2,mental load,Heilpraktikerin Heike Obermeier,470238099517056,1406062914895317,2026-05-23,True,98,DE,facebook|instagram,2,"Fühlst du dich auch oft im Hamsterrad gefangen – Job, Familie, Alltag? Mit der Zeit wächst innerlich die Anspannung, der Kopf kommt nicht mehr zur Ruhe, und die Nerven liegen blank. Es fehlt dieser Ort, an dem man einfach loslassen darf.",,heilpraxis-heike-obermeier.de,2249,99,99,False,1,False,18-65,All,​,application_form,$1
C8,stresshåndtering,Sarahs Træning & Fysioterapi,105274888210071,2148440515951165,2026-05-25,True,96,DK,facebook|instagram|audience_network,1,"Rejsningsproblemer? Det er mere almindeligt, end du tror.","Savner du den rejsning, du engang havde? 😕",fb.me,6328,96,96,False,1,False,18-65,Men,,,
C8,stresshåndtering,Sarahs Træning & Fysioterapi,105274888210071,3800423226766353,2026-05-25,True,96,DK,facebook|instagram|audience_network,1,"Rejsningsproblemer? Det er mere almindeligt, end du tror.","Savner du den rejsning, du engang havde? 😕",fb.me,3032,96,96,False,1,False,18-65,Men,,,
C6,burnout recovery,F&B Digital Therapy,321721274352361,1639972417274523,2026-05-26,True,95,GB,facebook|instagram|audience_network|messenger|threads,1,The horror of staring at a blank pages in your new journal 😳,FREE PDF Download,fandbtherapy.com,,95,95,False,1,False,18-65,Women,F&B Digital Therapy,direct_checkout,£0.00
C7,executive dysfunction,F&B Digital Therapy,321721274352361,1639972417274523,2026-05-26,True,95,GB,facebook|instagram|audience_network|messenger|threads,1,The horror of staring at a blank pages in your new journal 😳,FREE PDF Download,fandbtherapy.com,,95,95,False,1,False,18-65,Women,F&B Digital Therapy,direct_checkout,£0.00
C1,spiralling,Family Court Guide,347735631764950,1221678269936723,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1508723803953853,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1512470047327062,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1322429943288475,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,911556565269421,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1976831800374356,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1911914279518075,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1718846185792744,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,968008059276084,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1963546687615743,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1475946140976156,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1152636301268492,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1735522794457945,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,880501355076493,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1646380523311316,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,4529735674014847,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1564126715155661,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,27179275898369494,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1676658980240727,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,823956430510243,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1713008183475269,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1356157019713356,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1007245391740155,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,27537538209186435,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,3211521755687025,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1341214131442587,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1348749447223689,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1682642412781429,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C1,spiralling,Family Court Guide,347735631764950,1773213266995780,2026-05-29,True,92,GB,facebook|instagram|audience_network,1,Attention Parents Going Through Divorce❗️,Stop Family Court Draining Your Business – Smarter Strategy. Lower Costs.,fb.me,,123,123,False,1,False,25-65,Men,,,
C2,mental load,The Strategic Father,762084156998505,1657655242020301,2026-05-29,True,92,US,facebook|instagram|audience_network|messenger|threads,1,She won’t remember my inbox.,Protect the Moments That Matter Most,strategicfather.com,,92,92,False,2,False,18-65,All,Overwhelmed? Exhausted? There's a System For That.,unknown,$27
C2,mental load,The Strategic Father,762084156998505,1657655242020301,2026-05-29,True,92,AU,facebook|instagram|audience_network|messenger|threads,1,She won’t remember my inbox.,Protect the Moments That Matter Most,strategicfather.com,,92,92,False,2,False,18-65,All,Overwhelmed? Exhausted? There's a System For That.,unknown,$27
C4,somatic,Heart Mind Institute,113739291232474,1554822602734825,2026-05-29,True,92,DK,facebook|instagram|audience_network|messenger|threads,1,"WATCH ONLINE: Bessel van der Kolk, Arielle Schwartz, Peter Levine, Andrea Kennedy, and 40+ world-renowned experts share body-first practices to help you release stress, restore calm, and reconnect with yourself — from the inside out.",Somatic Healing Summit: Register Today for FREE,somatichealingsummit.com,1707,92,92,False,1,False,18-65,All,Somatic Healing Summit,vsl,gated
C4,somatic,Charlotte Watts Health,143345832409703,993209280074632,2026-05-29,True,92,DK,facebook|instagram|audience_network|messenger|threads,1,Are you ready to live your life with . . .,[FREE PROGRAMME] You deserve to live a calm life,charlottewattshealth.com,23533,92,92,False,1,False,25-65,Women,Charlotte Watts Health,unknown,gated
C5,grey area drinking,Sarah Rusbatch,103862051384622,1999040711002989,2026-05-29,True,92,GB,facebook|instagram|audience_network|messenger|threads,3,"𝗪𝗼𝘂𝗹𝗱 𝘆𝗼𝘂 𝗹𝗶𝗸𝗲 𝗺𝘆 𝗙𝗥𝗘𝗘 𝗚𝗨𝗜𝗗𝗘 𝗼𝗳 𝟭𝟬𝟬 𝗧𝗵𝗶𝗻𝗴𝘀 𝗧𝗼 𝗗𝗼 𝗜𝗻𝘀𝘁𝗲𝗮𝗱 𝗼𝗳 𝗗𝗿𝗶𝗻𝗸𝗶𝗻𝗴? One of the hardest things, when we are trying to change our drinking, is knowing what to add IN when we take booze OUT. So I have put together a comprehensive list of 100 things to do instead of drink! Click on the link below",Get Your Free Guide ➡️,www.sarahrusbatch.com,,92,92,False,2,False,25-65,Women,"Sobriety and Grey Area Drinking Coach, Sarah Rusbatch | Perth, Western Australia",application_form,gated
C5,grey area drinking,Sarah Rusbatch,103862051384622,1728007125035312,2026-05-29,True,92,GB,facebook|instagram|audience_network|messenger|threads,3,FREE GUIDE!! Click the link below to get a copy of my free guide of 50 Fun Things to Do Without Booze.,Get your FREE Guide Now ⬇️,programs.sarahrusbatch.com,,92,92,False,3,False,25-65,All,"Access all of Sarah Rusbatch's  Programs, Tools & Resources.  Everything you need to feel better, drink less, and thrive in midlife.",application_form,gated
C5,grey area drinking,Sarah Rusbatch,103862051384622,1728007125035312,2026-05-29,True,92,US,facebook|instagram|audience_network|messenger|threads,3,FREE GUIDE!! Click the link below to get a copy of my free guide of 50 Fun Things to Do Without Booze.,Get your FREE Guide Now ⬇️,programs.sarahrusbatch.com,,92,92,False,3,False,25-65,All,"Access all of Sarah Rusbatch's  Programs, Tools & Resources.  Everything you need to feel better, drink less, and thrive in midlife.",application_form,gated
